ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile
580-99-5607|374091969395786|Jonathan|Ballard|M|0204 Ryan Estate|Ashburn|VA|20148|39.0142|-77.5285|82396|Administrator, local government|1984-11-02|683205260914|adults_2550_male_urban.json
509-13-2228|3524139369678971|Jennifer|Knight|F|12677 Christopher Rapids Apt. 276|Hampton Bays|NY|11946|40.8726|-72.5202|14068|Air broker|1977-02-16|765960683251|adults_2550_female_urban.json
544-69-7785|4533943191654309|Troy|Powers|M|31202 Brenda Knoll Apt. 576|Medina|NY|14103|43.2184|-78.3874|11183|Glass blower/designer|1964-09-21|313503352352|adults_50up_male_urban.json
468-37-7864|060400268763|Elizabeth|Gardner|F|6497 Mclean Corners Suite 365|Richmond|VA|23234|37.4373|-77.4788|536907|Physiological scientist|1991-05-16|279317935556|adults_2550_female_urban.json
034-03-6664|4537309649694|Cody|Marshall|M|95296 Manuel Causeway|Highland|NY|12528|41.7167|-73.9928|13344|Metallurgist|1969-11-24|513650448157|adults_50up_male_urban.json
184-48-5731|2229276364315942|Thomas|Oliver|M|654 Sandoval Gateway Suite 544|Hamlin|NY|14464|43.3076|-77.927|7524|Environmental consultant|1951-05-09|778709317235|adults_50up_male_urban.json
075-40-1988|6011934497439467|Dennis|Fox|M|30958 Anderson Stream|Franklin|MI|48025|42.5219|-83.2519|14543|Publishing rights manager|1972-07-27|736911674500|adults_50up_male_urban.json
658-99-8559|3513210972021702|Karen|Turner|F|46557 Michele Crossroad Apt. 300|Lugoff|SC|29078|34.2296|-80.7147|15293|Immigration officer|2004-11-13|623964850083|young_adults_female_urban.json
312-49-1051|4900251213756580|Michael|Myers|M|570 Arellano Common Apt. 145|Far Rockaway|NY|11691|40.6006|-73.758|71951|Sub|1998-01-18|207439810683|adults_2550_male_urban.json
336-51-6356|4138850342365|Christopher|Lambert|M|33474 Joseph Fords|Brooklyn|MD|21225|39.2259|-76.6153|33545|Clinical cytogeneticist|1973-08-15|330792868853|adults_50up_male_urban.json
462-92-9494|6580085294690215|Maria|Compton|F|1743 Kevin Ville Suite 023|Miami|FL|33127|25.8143|-80.2051|1737737|Software engineer|1988-12-03|870993336751|adults_2550_female_urban.json
049-21-2654|180066527523321|Kelly|Hernandez|F|20256 Jason Wells|Philadelphia|PA|19140|40.0118|-75.1456|1526206|Administrator|1961-04-22|22461484223|adults_50up_female_urban.json
260-53-7676|30116750762799|Leonard|Potter|M|02453 Christian Extensions Apt. 984|Phoenix|AZ|85015|33.5082|-112.1011|1312922|Ranger/warden|1966-08-08|258430876528|adults_50up_male_urban.json
278-92-2160|503884719017|Jesse|Martin|M|240 Brown Via|New York City|NY|10128|40.7816|-73.9511|1577385|Patent attorney|1956-09-27|914468510164|adults_50up_male_urban.json
560-60-1665|38546199240654|Margaret|Perez|F|72581 Eric Rapid Apt. 956|Bronx|NY|10461|40.8465|-73.841|1382480|Nurse, mental health|1995-08-11|587372208833|adults_2550_female_urban.json
261-65-2416|4337912121102|Bryan|Ellis|M|58690 Shawn Causeway|Missoula|MT|59803|46.8224|-114.0265|90987|Radio producer|1973-03-11|761460541709|adults_50up_male_urban.json
645-29-9802|4199945295171226|Charles|Vasquez|M|433 White Brooks Suite 422|Selden|NY|11784|40.8699|-73.0448|24655|Clinical scientist, histocompatibility and immunogenetics|2002-12-02|194887063687|young_adults_male_urban.json
329-88-4271|3533083344470485|Ryan|Porter|M|47020 Austin Lane Suite 195|Caledonia|NY|14423|42.9567|-77.8493|4799|Energy manager|1999-08-14|750708841892|adults_2550_male_urban.json
264-80-2977|6532956342777528|Caitlin|Howard|F|61658 Donald Rapids|Wilmington|CA|90744|33.7855|-118.2645|53815|Contractor|1990-06-10|717378839581|adults_2550_female_urban.json
743-21-2473|3511563029559633|Jessica|Ford|F|629 Beck Falls|Brooklyn|NY|11203|40.6505|-73.9349|2504700|Archivist|2000-06-01|414169986141|adults_2550_female_urban.json
680-34-8428|676385133134|Matthew|Wolf|M|49832 Lori Corner|Orlando|FL|32839|28.4871|-81.4082|878243|Editor, film/video|1983-12-09|166861642971|adults_2550_male_urban.json
849-23-1250|378158268687647|Steven|Garcia|M|548 Pedro Inlet|Oakland|CA|94602|37.8011|-122.2104|381459|Contracting civil engineer|1982-05-29|922718626291|adults_2550_male_urban.json
044-50-2911|3578735856646416|Kyle|Ramsey|M|2192 Stokes Fall|Cedarville|OH|45314|39.7484|-83.8013|5916|Cabin crew|1987-03-13|198398746882|adults_2550_male_urban.json
707-09-0746|4948314789117972690|Leon|Davila|M|812 Daniel Plaza Apt. 036|Bradenton|FL|34209|27.4759|-82.6167|216518|Pharmacist, hospital|2000-06-08|23235005730|adults_2550_male_urban.json
764-22-0035|501853285382|James|Salas|M|0524 Olivia Freeway|Winchester|VA|22601|39.1858|-78.1827|70166|Statistician|1994-10-29|3048500685|adults_2550_male_urban.json
567-89-2652|6011990076862768|Taylor|Hodge|F|389 Nunez Ford|Lutherville Timonium|MD|21093|39.4332|-76.6546|36465|Engineer, site|2000-11-16|531779474646|young_adults_female_urban.json
765-11-8285|348626713684101|William|Lee|M|39218 Michael Ferry|Buhl|AL|35446|33.2306|-87.7547|2234|Psychologist, clinical|1958-05-27|660296130729|adults_50up_male_rural.json
065-68-7814|346776106592080|Kelly|Chase|F|19279 Huber Crescent Suite 815|Trussville|AL|35173|33.6339|-86.5981|25176|Therapist, horticultural|1982-08-04|637454747893|adults_2550_female_urban.json
659-32-8865|3557202665686294|Sergio|Andrews|M|57349 Matthew Fork|Vernon Hills|IL|60061|42.2288|-87.9719|25748|Town planner|1975-10-12|735611198021|adults_2550_male_urban.json
652-02-7281|3529907472966946|Amy|Kim|F|0808 Parker Springs Suite 485|Grand Rapids|MI|49544|43.0073|-85.7255|375580|Waste management officer|1982-02-09|630718559741|adults_2550_female_urban.json
283-10-8341|4167347853692|Kimberly|Ferguson|F|9804 Stewart Turnpike Apt. 860|Lanesville|IN|47136|38.2448|-85.9593|4178|Journalist, newspaper|1966-04-04|188827604008|adults_50up_female_urban.json
033-21-6529|4066489008248450|Joseph|Carrillo|M|898 Nancy Unions|Lima|OH|45805|40.7399|-84.1459|86954|Architectural technologist|1963-01-07|529697801286|adults_50up_male_urban.json
835-70-9029|4418563027507|Amber|Lewis|F|661 Newman Brook Suite 641|Turlock|CA|95382|37.5239|-120.8517|77377|Surveyor, insurance|1974-10-15|842934830900|adults_50up_female_urban.json
846-57-8870|4679087018726009|Ashley|Christensen|F|1034 Turner Glen Apt. 990|Fresno|CA|93726|36.7949|-119.7604|570271|Nurse, learning disability|1976-06-06|302726251411|adults_2550_female_urban.json
433-72-6568|344062215599676|Breanna|Randolph|F|21905 Jason Roads|Batesburg|SC|29006|33.8702|-81.5505|9565|Hospital pharmacist|1935-12-24|873766329179|adults_50up_female_urban.json
511-40-7871|6584559396521383|Danny|Smith|M|45531 Jacqueline Wall|Milwaukee|WI|53204|43.0158|-87.9317|817312|Therapist, occupational|1972-10-01|242049785|adults_50up_male_urban.json
404-17-3029|5373277264883952|Kristi|Joseph|F|522 Jackson Ville Suite 251|Miami|FL|33183|25.7|-80.413|1737737|Optician, dispensing|1986-12-01|358639892812|adults_2550_female_urban.json
630-11-7351|5250805491477442|Kaitlyn|Duran|F|2478 Rodriguez Turnpike|Dobbs Ferry|NY|10522|41.0118|-73.8665|10875|Psychologist, clinical|1971-06-27|391353479328|adults_50up_female_urban.json
720-74-7528|4493053788033|Cory|Moreno|M|13389 Ronald Camp Suite 882|Long Beach|CA|90808|33.8241|-118.1103|471952|Surveyor, hydrographic|1989-10-27|386840477539|adults_2550_male_urban.json
492-70-7786|4486251521743|Jason|Decker|M|3780 William Way|Harleysville|PA|19438|40.2659|-75.3883|23765|Clinical biochemist|1933-04-11|465386509053|adults_50up_male_urban.json
193-38-4575|6517762969143369|Chad|Jacobs|M|6450 Hannah Creek Apt. 898|Coshocton|OH|43812|40.2754|-81.866|19061|Librarian, public|1983-07-01|251168358458|adults_2550_male_urban.json
545-30-5577|4189684424648844|Manuel|Crosby|M|572 Colon Overpass Suite 958|Walnut Creek|CA|94597|37.9182|-122.0717|82557|Computer games developer|2000-09-27|570996350701|young_adults_male_urban.json
863-76-0842|4179789124883971|Steven|Murray|M|844 Cochran Turnpike Suite 367|Winchester|VA|22603|39.264|-78.1989|70166|Designer, jewellery|1991-12-09|113917007014|adults_2550_male_urban.json
744-28-0487|4681193978148|Tony|Rogers|M|99217 Ray Land|Trabuco Canyon|CA|92679|33.6415|-117.5894|33105|Interpreter|1978-02-12|614815149376|adults_2550_male_urban.json
434-75-3404|4158807053261|Alejandro|Garner|M|391 John Walks|Derby|KS|67037|37.553|-97.2549|26577|Site engineer|1993-12-27|936842534125|adults_2550_male_urban.json
486-40-2203|4513609085818102|Diane|Brown|F|3736 Rebecca Square|Bronx|NY|10454|40.8085|-73.9198|1382480|Set designer|1930-08-22|225469416426|adults_50up_female_urban.json
412-18-7207|2235896933539003|Mark|Stephens|M|54731 Valencia View Suite 397|Janesville|WI|53548|42.6854|-89.1287|72323|Tax inspector|2005-09-04|391640618947|young_adults_male_urban.json
899-15-1660|6536902837727020|Joshua|Fisher|M|0534 Adriana Lane Suite 416|Lexington|NC|27292|35.8231|-80.262|76998|Camera operator|1948-11-06|979402703785|adults_50up_male_urban.json
714-60-5298|4584640510388027|John|Lewis|M|76362 Jose Green Suite 718|Stevens Point|WI|54481|44.5212|-89.5588|38295|Technical sales engineer|1980-09-04|649527546546|adults_2550_male_urban.json
217-03-9427|6011676490922888|Pamela|Ramirez|F|5513 Medina Motorway Apt. 717|Cary|NC|27513|35.7956|-78.7941|131592|Geographical information systems officer|1978-02-03|218563438163|adults_2550_female_urban.json
436-71-9175|5464034398818739|Joshua|Ramos|M|333 Campbell Mountains Suite 041|Pinole|CA|94564|37.9969|-122.2875|18287|Exhibitions officer, museum/gallery|1980-07-17|11671402393|adults_2550_male_urban.json
638-15-5720|4028262542043|Andrea|Boone|F|90577 Adrian Trace|Roswell|GA|30076|34.0213|-84.3104|95251|Health service manager|1942-06-12|21759527340|adults_50up_female_urban.json
707-64-9693|3519324538109796|Eric|Blevins|M|48709 Hernandez Loaf|Brewster|NY|10509|41.4097|-73.5992|19507|Freight forwarder|1968-06-11|449143354222|adults_50up_male_urban.json
182-48-1281|30422404326118|Kim|Howell|F|46861 Lewis Mountains|San Francisco|CA|94107|37.7621|-122.3971|805301|Administrator, charities/voluntary organisations|1981-03-23|597641732641|adults_2550_female_urban.json
712-84-2783|503800953666|Nathan|Jones|M|68900 Marshall Rapids Suite 001|Falls Church|VA|22043|38.8994|-77.1895|116155|Research officer, trade union|1982-03-12|147074261690|adults_2550_male_urban.json
818-73-0202|639073971306|Matthew|Jackson|M|38690 Wilkerson Shoal|Houston|TX|77015|29.7853|-95.1852|2906700|Newspaper journalist|1993-07-06|156747469710|adults_2550_male_urban.json
026-33-5181|3561719281707448|Danielle|Brown|F|44225 Christopher Locks|Roswell|NM|88203|33.3718|-104.5284|57051|Administrator, local government|1976-09-26|374280933849|adults_2550_female_urban.json
602-35-1349|4944772690326553|Anna|Leblanc|F|1794 Tara Springs Apt. 455|Flint|MI|48507|42.9821|-83.734|162969|Television/film/video producer|1978-08-15|384571585997|adults_2550_female_urban.json
038-17-1733|2711589126864980|Stacey|Scott|F|623 Gray Circle Apt. 884|Danville|VA|24540|36.6218|-79.4124|60391|Insurance underwriter|1993-11-09|285427147684|adults_2550_female_urban.json
768-30-7182|4919074992164001|Jennifer|Mclaughlin|F|9235 Joshua Grove|Wilmington|IL|60481|41.284|-88.1231|11851|Sales professional, IT|1972-08-08|298229842867|adults_50up_female_urban.json
041-65-2585|2249865462202121|Curtis|Acosta|M|55033 Bruce Brook|Cypress|TX|77433|29.8836|-95.7025|122803|Sports therapist|2000-06-18|414545936205|adults_2550_male_urban.json
299-96-6608|30391900889913|Barbara|Wilson|F|91692 Dominic Park|Cupertino|CA|95014|37.318|-122.0449|60717|Engineer, drilling|1991-05-07|502226927571|adults_2550_female_urban.json
596-87-8716|3590608548186741|James|Williams|M|984 John Crest|Chesapeake|VA|23323|36.7634|-76.3397|222272|Chief Strategy Officer|1979-12-11|917933349154|adults_2550_male_urban.json
457-11-1575|213151985458292|Tonya|Parker|F|40153 Farmer Harbors|Memphis|TN|38128|35.2213|-89.9413|697385|Passenger transport manager|1962-03-27|31830500053|adults_50up_female_urban.json
385-74-9949|3549466720108245|Stanley|Le|M|818 Samantha Shoal|Westfield|NJ|07090|40.6479|-74.3451|30338|Environmental education officer|1945-05-25|491831045661|adults_50up_male_urban.json
786-37-0019|4208581745273533|Jason|Moore|M|7004 Erik Court|Chino|CA|91710|34.0125|-117.6844|83727|Surveyor, minerals|1982-03-24|154405868597|adults_2550_male_urban.json
340-14-8995|2312559046100792|Christopher|Brown|M|0012 Alexandra Mount Apt. 012|Walnut Creek|CA|94596|37.9053|-122.0549|82557|Engineer, control and instrumentation|1958-01-30|996362014686|adults_50up_male_urban.json
753-81-7000|2281204850766530|Tina|Ingram|F|6042 Tiffany Manor Apt. 460|Waynesville|MO|65583|37.7676|-92.2105|12307|Clinical biochemist|1960-03-31|97160918681|adults_50up_female_urban.json
008-47-8180|3547243586176828|Christopher|Stewart|M|272 Chavez Alley|Suwanee|GA|30024|34.0425|-84.0262|64614|Sales executive|1931-06-30|929396497051|adults_50up_male_urban.json
829-50-5753|3522419768784949|Kara|Gallegos|F|035 Benjamin Coves|Dade City|FL|33523|28.4247|-82.2185|36752|Sales professional, IT|1978-09-05|551058512100|adults_2550_female_urban.json
309-19-2058|4434046682123|Brandon|Gibbs|M|9525 Andrews Extensions Apt. 644|Grand Rapids|MI|49507|42.9318|-85.6542|375580|Chartered management accountant|1977-06-09|136435713264|adults_2550_male_urban.json
728-79-8079|4827306343593|Richard|Mason|M|188 Willis Manor|Moss Point|MS|39562|30.5471|-88.4927|31702|Software engineer|1963-07-31|444121745201|adults_50up_male_urban.json
793-03-5691|5402125434123012|Michelle|Williams|F|37218 Brown Centers Apt. 203|Denton|TX|76201|33.2289|-97.1314|139552|Civil Service fast streamer|1970-08-18|492180379270|adults_50up_female_urban.json
607-80-9903|502014003474|Robin|Allen|F|197 Williams Summit Apt. 625|Rockland|MA|02370|42.1293|-70.9133|17489|Warehouse manager|1976-01-22|828833207962|adults_2550_female_urban.json
740-65-4234|2714785501137532|George|Martin|M|72887 Thomas Tunnel|Mount Vernon|WA|98273|48.4352|-122.2082|45330|Psychotherapist|1971-04-15|835795242616|adults_50up_male_urban.json
233-60-1835|6011608819722392|Shawn|Chapman|M|7718 Todd Villages Apt. 076|Bellevue|WA|98006|47.5614|-122.1552|131324|Surveyor, minerals|1988-06-08|119671924300|adults_2550_male_urban.json
008-24-4699|213185578002448|Cory|Tate|M|2216 Kristina Lights|Bartlett|IL|60103|41.9794|-88.2063|41928|Town planner|1941-12-19|840391481958|adults_50up_male_urban.json
361-59-4253|6506751691395218|Erica|Fitzgerald|F|2610 Pennington Forge Apt. 508|Woodward|OK|73801|36.4268|-99.402|15228|Further education lecturer|1972-10-05|862827954600|adults_50up_female_urban.json
869-28-1844|3592484813004169|Kyle|Pacheco|M|3021 Buck Lane|Myrtle Beach|SC|29588|33.7226|-78.9782|119080|Publishing copy|1964-12-30|402523025665|adults_50up_male_urban.json
732-71-6360|3563395348110500|Samantha|Gilmore|F|6427 Foley Crossing Suite 738|Lumberton|TX|77657|30.2818|-94.2191|20003|Leisure centre manager|1997-06-30|817422262939|adults_2550_female_urban.json
885-15-2242|213177512395970|Katie|Peterson|F|60972 Jessica Brook Apt. 446|Green Sea|SC|29545|34.1668|-78.9589|1657|Merchant navy officer|1982-07-11|308257112350|adults_2550_female_rural.json
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Houston|TX|77016|29.8579|-95.3032|2906700|Information systems manager|1976-10-17|253311588235|adults_2550_female_urban.json
795-24-7247|4485726029254686273|Charlene|Black|F|76642 Sean Lane Apt. 271|Long Lake|MN|55356|44.9912|-93.5818|5311|Engineer, maintenance|1975-07-13|373417681475|adults_2550_female_urban.json
562-52-7797|6011592386879068|Steven|Benson|M|869 Gregory Square Suite 534|Carrollton|TX|75007|33.0033|-96.882|119595|Accounting technician|1952-04-25|864778149352|adults_50up_male_urban.json
538-78-2373|30396159764055|Cheryl|Douglas|F|7078 Porter Junction Suite 426|Grand Prairie|TX|75051|32.7115|-97.0069|174375|Camera operator|1998-08-24|775613955682|adults_2550_female_urban.json
248-68-4255|4736273202227118|Philip|Huff|M|769 Tanya Coves Suite 204|Kemah|TX|77565|29.5236|-95.0276|5790|Designer, industrial/product|1932-01-08|973311693547|adults_50up_male_urban.json
117-37-4395|180098305216901|Christine|Gates|F|02698 Cody Grove|Tampa|FL|33626|28.0509|-82.6164|717255|Educational psychologist|1990-11-12|436706297208|adults_2550_female_urban.json
849-10-0993|6011177031637051|Melinda|Pugh|F|332 Conley Falls Suite 469|Weaver|AL|36277|33.7563|-85.8107|5420|Environmental manager|1972-11-09|123921881961|adults_50up_female_urban.json
452-21-9228|4638083906540259984|Erika|Hale|F|932 Haynes Trace|Milwaukee|WI|53224|43.1594|-88.0327|817312|Research officer, political party|1963-01-11|593479364207|adults_50up_female_urban.json
164-74-1932|6011504960266760|Maria|Holloway|F|84539 Baker Summit Suite 070|Sibley|LA|71073|32.5095|-93.3009|2319|Risk analyst|2003-12-25|600690528883|young_adults_female_rural.json
836-01-6860|3556020801929027|Cody|Jones|M|3904 Daniels Bypass Apt. 225|Victoria|TX|77901|28.809|-96.9993|80531|Engineer, automotive|1985-02-06|224400299599|adults_2550_male_urban.json
172-32-5858|5225550193545037|Savannah|Carpenter|F|393 James Estates Suite 362|New Orleans|LA|70115|29.9289|-90.1005|382333|Therapist, drama|1953-06-03|143566818418|adults_50up_female_urban.json
551-04-5683|3512441290759654|Susan|Carr|F|12376 Charles Mount|Sabattus|ME|04280|44.1133|-70.0748|6474|Insurance broker|1956-03-08|410547325937|adults_50up_female_urban.json
068-02-6291|4193759192267136|Ariel|Watson|F|64752 King Cove Apt. 096|Dallas|TX|75211|32.7319|-96.9057|1263321|Community arts worker|1970-02-03|890984818900|adults_50up_female_urban.json
028-01-9357|3584524032115351|Henry|Stewart|M|21914 Elizabeth Causeway Suite 797|Cottage Grove|WI|53527|43.0784|-89.2017|9963|Counselling psychologist|2001-07-26|512221786872|young_adults_male_urban.json
130-48-4118|4188345819204871|Katherine|Reynolds|F|333 Brianna Point Suite 515|Middle River|MD|21220|39.3401|-76.4153|39199|Waste management officer|1966-06-16|64178648472|adults_50up_female_urban.json
479-92-8895|4640858588382563|Michael|Woods|M|08467 Dominique Tunnel Apt. 543|Lancaster|PA|17602|40.0335|-76.2844|164596|Investment banker, operational|1963-03-27|411187772893|adults_50up_male_urban.json
600-51-2766|213122501825629|Peter|Zhang|M|86394 Debbie Course Apt. 234|Owensboro|KY|42303|37.7559|-87.0803|81349|Chartered loss adjuster|1983-01-17|624004947232|adults_2550_male_urban.json
609-02-0221|3562702660450953|Jessica|Lopez|F|0039 Brendan Trace Apt. 933|Silver Spring|MD|20906|39.084|-77.0613|282095|Metallurgist|1965-08-21|222320458834|adults_50up_female_urban.json
182-18-2627|4119360060827705643|James|Mclean|M|76264 Jeanne Station Suite 009|Clearwater|FL|33764|27.916|-82.7343|172247|Journalist, magazine|1980-10-02|507786549553|adults_2550_male_urban.json
278-55-1477|36231336109441|Michelle|Hanna|F|31654 Wilson Summit Apt. 727|Calexico|CA|92231|32.6832|-115.5028|39073|Psychotherapist, dance movement|1991-06-05|986375713895|adults_2550_female_urban.json
